job_id,job_title,industry,skills_required,,,,,
377,Quantum Software Developer,Quantum Computing,"Linear Algebra, Quantum Algorithms",,,,,
378,Quantum Researcher,Quantum Computing,"Quantum Algorithms, Linear Algebra",,,,,
379,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
380,Quantum Software Developer,Quantum Computing,"Quantum Algorithms, Qiskit",,,,,
381,Quantum Software Developer,Quantum Computing,"Qiskit, Linear Algebra",,,,,
382,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
383,Data Scientist,AI,"Python, TensorFlow",,,,,
384,Renewable Energy Engineer,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
385,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
386,AI Engineer,AI,"PyTorch, Python",,,,,
387,Quantum Researcher,Quantum Computing,"Linear Algebra, Qiskit",,,,,
388,Blockchain Developer,Blockchain,"Solidity, Ethereum",,,,,
389,Data Scientist,AI,"Python, TensorFlow",,,,,
390,Blockchain Developer,Blockchain,"Solidity, Rust",,,,,
391,Smart Contract Engineer,Blockchain,"Solidity, Rust",,,,,
392,Sustainability Analyst,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
393,Blockchain Developer,Blockchain,"Solidity, Rust",,,,,
394,Blockchain Developer,Blockchain,"Solidity, Rust",,,,,
395,Sustainability Analyst,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
396,Data Scientist,AI,"TensorFlow, PyTorch",,,,,
397,Renewable Energy Engineer,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
398,Blockchain Developer,Blockchain,"Rust, Solidity",,,,,
399,Quantum Software Developer,Quantum Computing,"Linear Algebra, Qiskit",,,,,
400,Sustainability Analyst,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
401,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
402,Smart Contract Engineer,Blockchain,"Ethereum, Rust",,,,,
403,Smart Contract Engineer,Blockchain,"Rust, Ethereum",,,,,
404,Smart Contract Engineer,Blockchain,"Ethereum, Rust",,,,,
405,ML Researcher,AI,"Python, TensorFlow",,,,,
406,Quantum Researcher,Quantum Computing,"Qiskit, Quantum Algorithms",,,,,
407,Smart Contract Engineer,Blockchain,"Rust, Ethereum",,,,,
408,ML Researcher,AI,"PyTorch, TensorFlow",,,,,
409,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
410,Smart Contract Engineer,Blockchain,"Ethereum, Rust",,,,,
411,Renewable Energy Engineer,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
412,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
413,Smart Contract Engineer,Blockchain,"Ethereum, Solidity",,,,,
414,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
415,Smart Contract Engineer,Blockchain,"Ethereum, Solidity",,,,,
416,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
417,Blockchain Developer,Blockchain,"Solidity, Rust",,,,,
418,Sustainability Analyst,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
419,ML Researcher,AI,"PyTorch, Python",,,,,
420,Smart Contract Engineer,Blockchain,"Ethereum, Rust",,,,,
421,Sustainability Analyst,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
422,Quantum Software Developer,Quantum Computing,"Quantum Algorithms, Qiskit",,,,,
423,Quantum Researcher,Quantum Computing,"Qiskit, Linear Algebra",,,,,
424,Quantum Researcher,Quantum Computing,"Quantum Algorithms, Qiskit",,,,,
425,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
426,ML Researcher,AI,"PyTorch, Python",,,,,
427,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
428,Quantum Researcher,Quantum Computing,"Qiskit, Linear Algebra",,,,,
429,Smart Contract Engineer,Blockchain,"Rust, Ethereum",,,,,
430,AI Engineer,AI,"Python, TensorFlow",,,,,
431,AI Engineer,AI,"Python, PyTorch",,,,,
432,AI Engineer,AI,"Python, TensorFlow",,,,,
433,Blockchain Developer,Blockchain,"Ethereum, Solidity",,,,,
434,Quantum Software Developer,Quantum Computing,"Linear Algebra, Qiskit",,,,,
435,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
436,Quantum Researcher,Quantum Computing,"Qiskit, Quantum Algorithms",,,,,
437,AI Engineer,AI,"TensorFlow, Python",,,,,
438,Smart Contract Engineer,Blockchain,"Solidity, Ethereum",,,,,
439,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
440,Smart Contract Engineer,Blockchain,"Rust, Solidity",,,,,
441,Blockchain Developer,Blockchain,"Ethereum, Solidity",,,,,
442,AI Engineer,AI,"Python, PyTorch",,,,,
443,Quantum Software Developer,Quantum Computing,"Quantum Algorithms, Linear Algebra",,,,,
444,Renewable Energy Engineer,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
445,Blockchain Developer,Blockchain,"Ethereum, Solidity",,,,,
446,Blockchain Developer,Blockchain,"Ethereum, Rust",,,,,
447,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
448,Quantum Software Developer,Quantum Computing,"Quantum Algorithms, Qiskit",,,,,
449,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
450,Renewable Energy Engineer,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
451,Data Scientist,AI,"TensorFlow, Python",,,,,
452,Renewable Energy Engineer,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
453,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
454,Sustainability Analyst,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
455,AI Engineer,AI,"Python, TensorFlow",,,,,
456,ML Researcher,AI,"PyTorch, Python",,,,,
457,Renewable Energy Engineer,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
458,Blockchain Developer,Blockchain,"Ethereum, Solidity",,,,,
459,Blockchain Developer,Blockchain,"Solidity, Rust",,,,,
460,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
461,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
462,Quantum Researcher,Quantum Computing,"Linear Algebra, Quantum Algorithms",,,,,
463,Quantum Researcher,Quantum Computing,"Quantum Algorithms, Linear Algebra",,,,,
464,Quantum Researcher,Quantum Computing,"Linear Algebra, Quantum Algorithms",,,,,
465,Quantum Researcher,Quantum Computing,"Quantum Algorithms, Qiskit",,,,,
466,Blockchain Developer,Blockchain,"Ethereum, Solidity",,,,,
467,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
468,Smart Contract Engineer,Blockchain,"Rust, Solidity",,,,,
469,Renewable Energy Engineer,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
470,AI Engineer,AI,"Python, TensorFlow",,,,,
471,Quantum Software Developer,Quantum Computing,"Qiskit, Quantum Algorithms",,,,,
472,Sustainability Analyst,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
473,Data Scientist,AI,"Python, TensorFlow",,,,,
474,AI Engineer,AI,"Python, TensorFlow",,,,,
475,Sustainability Analyst,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
476,AI Engineer,AI,"Python, PyTorch",,,,,
477,Quantum Researcher,Quantum Computing,"Qiskit, Linear Algebra",,,,,
478,Renewable Energy Engineer,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
479,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
480,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
481,Renewable Energy Engineer,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
482,Sustainability Analyst,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
483,Quantum Software Developer,Quantum Computing,"Linear Algebra, Qiskit",,,,,
484,Quantum Researcher,Quantum Computing,"Quantum Algorithms, Qiskit",,,,,
485,ML Researcher,AI,"Python, PyTorch",,,,,
486,Renewable Energy Engineer,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
487,Data Scientist,AI,"PyTorch, TensorFlow",,,,,
488,Sustainability Analyst,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
489,Data Scientist,AI,"Python, TensorFlow",,,,,
490,AI Engineer,AI,"TensorFlow, PyTorch",,,,,
491,Blockchain Developer,Blockchain,"Solidity, Ethereum",,,,,
492,Quantum Software Developer,Quantum Computing,"Quantum Algorithms, Linear Algebra",,,,,
493,Quantum Software Developer,Quantum Computing,"Linear Algebra, Quantum Algorithms",,,,,
494,Renewable Energy Engineer,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
495,Sustainability Analyst,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
496,Blockchain Developer,Blockchain,"Solidity, Ethereum",,,,,
497,Quantum Researcher,Quantum Computing,"Qiskit, Linear Algebra",,,,,
498,Blockchain Developer,Blockchain,"Ethereum, Solidity",,,,,
499,ML Researcher,AI,"TensorFlow, PyTorch",,,,,
500,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
501,ML Researcher,AI,"PyTorch, TensorFlow",,,,,
502,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
503,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
504,Data Scientist,AI,"TensorFlow, Python",,,,,
505,Blockchain Developer,Blockchain,"Ethereum, Rust",,,,,
506,Smart Contract Engineer,Blockchain,"Solidity, Rust",,,,,
507,Blockchain Developer,Blockchain,"Rust, Ethereum",,,,,
508,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
509,Sustainability Analyst,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
510,Sustainability Analyst,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
511,Blockchain Developer,Blockchain,"Solidity, Rust",,,,,
512,Smart Contract Engineer,Blockchain,"Ethereum, Solidity",,,,,
513,Blockchain Developer,Blockchain,"Rust, Ethereum",,,,,
514,Quantum Software Developer,Quantum Computing,"Quantum Algorithms, Qiskit",,,,,
515,Quantum Software Developer,Quantum Computing,"Linear Algebra, Qiskit",,,,,
516,Smart Contract Engineer,Blockchain,"Solidity, Rust",,,,,
517,AI Engineer,AI,"TensorFlow, PyTorch",,,,,
518,Smart Contract Engineer,Blockchain,"Rust, Solidity",,,,,
519,Blockchain Developer,Blockchain,"Solidity, Rust",,,,,
520,AI Engineer,AI,"TensorFlow, Python",,,,,
521,AI Engineer,AI,"TensorFlow, PyTorch",,,,,
522,Quantum Software Developer,Quantum Computing,"Qiskit, Quantum Algorithms",,,,,
523,Quantum Researcher,Quantum Computing,"Qiskit, Quantum Algorithms",,,,,
524,Blockchain Developer,Blockchain,"Rust, Solidity",,,,,
525,AI Engineer,AI,"Python, PyTorch",,,,,
526,Smart Contract Engineer,Blockchain,"Ethereum, Rust",,,,,
527,Renewable Energy Engineer,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
528,Quantum Researcher,Quantum Computing,"Linear Algebra, Quantum Algorithms",,,,,
529,ML Researcher,AI,"PyTorch, TensorFlow",,,,,
530,Blockchain Developer,Blockchain,"Solidity, Ethereum",,,,,
531,Blockchain Developer,Blockchain,"Rust, Ethereum",,,,,
532,ML Researcher,AI,"Python, PyTorch",,,,,
533,Blockchain Developer,Blockchain,"Rust, Ethereum",,,,,
534,Sustainability Analyst,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
535,Blockchain Developer,Blockchain,"Rust, Solidity",,,,,
536,Data Scientist,AI,"PyTorch, TensorFlow",,,,,
537,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
538,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
539,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
540,Renewable Energy Engineer,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
541,Data Scientist,AI,"TensorFlow, Python",,,,,
542,Quantum Researcher,Quantum Computing,"Qiskit, Quantum Algorithms",,,,,
543,Smart Contract Engineer,Blockchain,"Rust, Ethereum",,,,,
544,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
545,Data Scientist,AI,"PyTorch, TensorFlow",,,,,
546,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
547,Data Scientist,AI,"TensorFlow, Python",,,,,
548,Blockchain Developer,Blockchain,"Ethereum, Solidity",,,,,
549,AI Engineer,AI,"Python, PyTorch",,,,,
550,ML Researcher,AI,"PyTorch, Python",,,,,
551,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
552,Renewable Energy Engineer,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
553,Smart Contract Engineer,Blockchain,"Solidity, Rust",,,,,
554,Sustainability Analyst,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
555,ML Researcher,AI,"PyTorch, Python",,,,,
556,Data Scientist,AI,"PyTorch, TensorFlow",,,,,
557,Quantum Software Developer,Quantum Computing,"Qiskit, Quantum Algorithms",,,,,
558,Quantum Software Developer,Quantum Computing,"Quantum Algorithms, Qiskit",,,,,
559,Quantum Researcher,Quantum Computing,"Quantum Algorithms, Qiskit",,,,,
560,Smart Contract Engineer,Blockchain,"Ethereum, Solidity",,,,,
561,ML Researcher,AI,"PyTorch, Python",,,,,
562,Data Scientist,AI,"TensorFlow, PyTorch",,,,,
563,Blockchain Developer,Blockchain,"Rust, Ethereum",,,,,
564,Quantum Software Developer,Quantum Computing,"Quantum Algorithms, Linear Algebra",,,,,
565,Quantum Researcher,Quantum Computing,"Linear Algebra, Quantum Algorithms",,,,,
566,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
567,Blockchain Developer,Blockchain,"Rust, Solidity",,,,,
568,Renewable Energy Engineer,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
569,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
570,Quantum Software Developer,Quantum Computing,"Linear Algebra, Quantum Algorithms",,,,,
571,AI Engineer,AI,"PyTorch, TensorFlow",,,,,
572,Smart Contract Engineer,Blockchain,"Solidity, Ethereum",,,,,
573,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
574,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
575,Data Scientist,AI,"PyTorch, Python",,,,,
576,Blockchain Developer,Blockchain,"Rust, Solidity",,,,,
577,Quantum Researcher,Quantum Computing,"Quantum Algorithms, Qiskit",,,,,
578,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
579,Renewable Energy Engineer,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
580,Renewable Energy Engineer,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
581,Quantum Researcher,Quantum Computing,"Qiskit, Quantum Algorithms",,,,,
582,Smart Contract Engineer,Blockchain,"Solidity, Ethereum",,,,,
583,Smart Contract Engineer,Blockchain,"Solidity, Ethereum",,,,,
584,ML Researcher,AI,"Python, TensorFlow",,,,,
585,Blockchain Developer,Blockchain,"Rust, Solidity",,,,,
586,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
587,Quantum Researcher,Quantum Computing,"Linear Algebra, Qiskit",,,,,
588,Quantum Researcher,Quantum Computing,"Quantum Algorithms, Linear Algebra",,,,,
589,Quantum Researcher,Quantum Computing,"Quantum Algorithms, Linear Algebra",,,,,
590,Quantum Software Developer,Quantum Computing,"Qiskit, Quantum Algorithms",,,,,
591,Blockchain Developer,Blockchain,"Rust, Solidity",,,,,
592,Sustainability Analyst,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
593,Quantum Software Developer,Quantum Computing,"Linear Algebra, Quantum Algorithms",,,,,
594,ML Researcher,AI,"PyTorch, Python",,,,,
595,Renewable Energy Engineer,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
596,Blockchain Developer,Blockchain,"Solidity, Rust",,,,,
597,Quantum Researcher,Quantum Computing,"Linear Algebra, Qiskit",,,,,
598,Sustainability Analyst,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
599,AI Engineer,AI,"TensorFlow, PyTorch",,,,,
600,Quantum Software Developer,Quantum Computing,"Qiskit, Quantum Algorithms",,,,,
601,Smart Contract Engineer,Blockchain,"Rust, Solidity",,,,,
602,Blockchain Developer,Blockchain,"Ethereum, Solidity",,,,,
603,Sustainability Analyst,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
604,Smart Contract Engineer,Blockchain,"Rust, Ethereum",,,,,
605,Quantum Software Developer,Quantum Computing,"Qiskit, Linear Algebra",,,,,
606,Renewable Energy Engineer,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
607,Smart Contract Engineer,Blockchain,"Rust, Ethereum",,,,,
608,Blockchain Developer,Blockchain,"Solidity, Ethereum",,,,,
609,Sustainability Analyst,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
610,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
611,Quantum Software Developer,Quantum Computing,"Quantum Algorithms, Qiskit",,,,,
612,Smart Contract Engineer,Blockchain,"Solidity, Rust",,,,,
613,Data Scientist,AI,"Python, PyTorch",,,,,
614,Quantum Researcher,Quantum Computing,"Linear Algebra, Qiskit",,,,,
615,Quantum Researcher,Quantum Computing,"Linear Algebra, Qiskit",,,,,
616,Data Scientist,AI,"Python, PyTorch",,,,,
617,Quantum Software Developer,Quantum Computing,"Qiskit, Linear Algebra",,,,,
618,ML Researcher,AI,"TensorFlow, PyTorch",,,,,
619,Quantum Software Developer,Quantum Computing,"Linear Algebra, Qiskit",,,,,
620,ML Researcher,AI,"Python, TensorFlow",,,,,
621,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
622,Smart Contract Engineer,Blockchain,"Ethereum, Solidity",,,,,
623,Quantum Researcher,Quantum Computing,"Qiskit, Quantum Algorithms",,,,,
624,Sustainability Analyst,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
625,Data Scientist,AI,"PyTorch, Python",,,,,
626,Renewable Energy Engineer,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
627,AI Engineer,AI,"PyTorch, Python",,,,,
628,Quantum Researcher,Quantum Computing,"Linear Algebra, Qiskit",,,,,
629,AI Engineer,AI,"Python, TensorFlow",,,,,
630,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
631,ML Researcher,AI,"TensorFlow, PyTorch",,,,,
632,AI Engineer,AI,"TensorFlow, PyTorch",,,,,
633,Blockchain Developer,Blockchain,"Rust, Ethereum",,,,,
634,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
635,AI Engineer,AI,"Python, TensorFlow",,,,,
636,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
637,Smart Contract Engineer,Blockchain,"Solidity, Rust",,,,,
638,Renewable Energy Engineer,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
639,Renewable Energy Engineer,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
640,AI Engineer,AI,"Python, TensorFlow",,,,,
641,Quantum Software Developer,Quantum Computing,"Qiskit, Quantum Algorithms",,,,,
642,Quantum Software Developer,Quantum Computing,"Linear Algebra, Quantum Algorithms",,,,,
643,Renewable Energy Engineer,Green Tech,"Energy Modeling, Climate Data Analysis",,,,,
644,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
645,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
646,AI Engineer,AI,"TensorFlow, Python",,,,,
647,Sustainability Analyst,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
648,AI Engineer,AI,"Python, TensorFlow",,,,,
649,AI Engineer,AI,"TensorFlow, Python",,,,,
650,Renewable Energy Engineer,Green Tech,"Climate Data Analysis, Energy Modeling",,,,,
651,Quantum Software Developer,Quantum Computing,"Quantum Algorithms, Qiskit",,,,,
652,Quantum Software Developer,Quantum Computing,"Linear Algebra, Qiskit",,,,,
